indice,data,horario,POX
"4652","2018-09-13","20:40:00","441"
"4653","2018-09-13","20:40:00","459"
"4654","2018-09-13","20:40:00","479"
"4655","2018-09-13","20:40:00","492"
"4656","2018-09-13","20:40:00","505"
"4657","2018-09-13","20:40:00","514"
"4658","2018-09-13","20:40:00","515"
"4659","2018-09-13","20:40:00","521"
"4660","2018-09-13","20:40:00","520"
"4661","2018-09-13","20:40:00","515"
"4662","2018-09-13","20:40:00","508"
"4663","2018-09-13","20:40:00","501"
"4664","2018-09-13","20:40:00","497"
"4665","2018-09-13","20:40:00","487"
"4666","2018-09-13","20:40:00","482"
"4667","2018-09-13","20:40:00","489"
"4668","2018-09-13","20:40:00","480"
"4669","2018-09-13","20:40:00","462"
"4670","2018-09-13","20:40:00","446"
"4671","2018-09-13","20:40:00","444"
"4672","2018-09-13","20:40:00","441"
"4673","2018-09-13","20:40:00","444"
"4674","2018-09-13","20:40:00","444"
"4675","2018-09-13","20:40:00","448"
"4676","2018-09-13","20:40:00","457"
"4677","2018-09-13","20:40:00","463"
"4678","2018-09-13","20:40:00","474"
"4679","2018-09-13","20:40:00","489"
"4680","2018-09-13","20:40:00","505"
"4681","2018-09-13","20:40:00","505"
"4682","2018-09-13","20:40:00","510"
"4683","2018-09-13","20:40:00","505"
"4684","2018-09-13","20:40:00","502"
"4685","2018-09-13","20:40:00","495"
"4686","2018-09-13","20:40:00","472"
"4687","2018-09-13","20:40:00","465"
"4688","2018-09-13","20:40:00","465"
"4689","2018-09-13","20:40:00","458"
"4690","2018-09-13","20:40:00","453"
"4691","2018-09-13","20:40:00","459"
"4692","2018-09-13","20:40:00","466"
"4693","2018-09-13","20:40:00","491"
"4694","2018-09-13","20:40:00","522"
"4695","2018-09-13","20:40:00","564"
"4696","2018-09-13","20:40:00","642"
"4697","2018-09-13","20:40:00","694"
"4698","2018-09-13","20:40:00","739"
"4699","2018-09-13","20:40:00","777"
"4700","2018-09-13","20:40:00","802"
"4701","2018-09-13","20:40:00","783"
"4702","2018-09-13","20:40:00","764"
"4703","2018-09-13","20:40:00","723"
"4704","2018-09-13","20:40:00","673"
"4705","2018-09-13","20:40:00","608"
"4706","2018-09-13","20:40:00","564"
"4707","2018-09-13","20:40:00","520"
"4708","2018-09-13","20:40:00","482"
"4709","2018-09-13","20:40:00","453"
"4710","2018-09-13","20:40:00","410"
"4711","2018-09-13","20:40:00","398"
"4712","2018-09-13","20:40:00","390"
"4713","2018-09-13","20:40:00","387"
"4714","2018-09-13","20:40:00","379"
"4715","2018-09-13","20:40:00","393"
"4716","2018-09-13","20:40:00","407"
"4717","2018-09-13","20:40:00","422"
"4718","2018-09-13","20:40:00","438"
"4719","2018-09-13","20:40:00","457"
"4720","2018-09-13","20:40:00","497"
"4721","2018-09-13","20:40:00","507"
"4722","2018-09-13","20:40:00","522"
"4723","2018-09-13","20:40:00","522"
"4724","2018-09-13","20:40:00","518"
"4725","2018-09-13","20:40:00","548"
"4726","2018-09-13","20:40:00","537"
"4727","2018-09-13","20:40:00","527"
"4728","2018-09-13","20:40:00","513"
"4729","2018-09-13","20:40:00","503"
"4730","2018-09-13","20:40:00","484"
"4731","2018-09-13","20:40:00","475"
"4732","2018-09-13","20:40:00","472"
"4733","2018-09-13","20:40:00","457"
"4734","2018-09-13","20:40:00","463"
"4735","2018-09-13","20:40:00","464"
"4736","2018-09-13","20:40:00","464"
"4737","2018-09-13","20:40:00","460"
"4738","2018-09-13","20:40:00","467"
"4739","2018-09-13","20:40:00","467"
"4740","2018-09-13","20:40:00","468"
"4741","2018-09-13","20:40:00","474"
"4742","2018-09-13","20:40:00","451"
"4743","2018-09-13","20:40:00","457"
"4744","2018-09-13","20:40:00","459"
"4745","2018-09-13","20:40:00","465"
"4746","2018-09-13","20:40:00","463"
"4747","2018-09-13","20:40:00","469"
"4748","2018-09-13","20:40:00","467"
"4749","2018-09-13","20:40:00","470"
"4750","2018-09-13","20:40:00","470"
"4751","2018-09-13","20:40:00","467"
"4752","2018-09-13","20:40:00","459"
"4753","2018-09-13","20:40:00","458"
"4754","2018-09-13","20:40:00","486"
"4755","2018-09-13","20:40:00","482"
"4756","2018-09-13","20:40:00","485"
"4757","2018-09-13","20:40:00","490"
"4758","2018-09-13","20:40:00","506"
"4759","2018-09-13","20:40:00","532"
"4760","2018-09-13","20:40:00","608"
"4761","2018-09-13","20:40:00","641"
"4762","2018-09-13","20:40:00","682"
"4763","2018-09-13","20:40:00","725"
"4764","2018-09-13","20:40:00","754"
"4765","2018-09-13","20:40:00","767"
"4766","2018-09-13","20:40:00","768"
"4767","2018-09-13","20:40:00","748"
"4768","2018-09-13","20:40:00","721"
"4769","2018-09-13","20:40:00","679"
"4770","2018-09-13","20:40:00","576"
"4771","2018-09-13","20:40:00","529"
"4772","2018-09-13","20:40:00","478"
"4773","2018-09-13","20:40:00","437"
"4774","2018-09-13","20:40:00","404"
"4775","2018-09-13","20:40:00","378"
"4776","2018-09-13","20:40:00","360"
"4777","2018-09-13","20:40:00","350"
"4778","2018-09-13","20:40:00","344"
"4779","2018-09-13","20:40:00","345"
"4780","2018-09-13","20:40:00","353"
"4781","2018-09-13","20:40:00","373"
"4782","2018-09-13","20:40:00","411"
"4783","2018-09-13","20:40:00","443"
"4784","2018-09-13","20:40:00","463"
"4785","2018-09-13","20:40:00","478"
"4786","2018-09-13","20:40:00","497"
"4787","2018-09-13","20:40:00","503"
"4788","2018-09-13","20:40:00","513"
"4789","2018-09-13","20:40:00","516"
"4790","2018-09-13","20:40:00","510"
"4791","2018-09-13","20:40:00","512"
"4792","2018-09-13","20:40:00","508"
"4793","2018-09-13","20:40:00","505"
"4794","2018-09-13","20:40:00","499"
"4795","2018-09-13","20:40:00","485"
"4796","2018-09-13","20:40:00","470"
"4797","2018-09-13","20:40:00","469"
"4798","2018-09-13","20:40:00","457"
"4799","2018-09-13","20:40:00","457"
"4800","2018-09-13","20:40:00","443"
"4801","2018-09-13","20:40:00","445"
"4802","2018-09-13","20:40:00","457"
"4803","2018-09-13","20:40:00","466"
"4804","2018-09-13","20:40:00","473"
"4805","2018-09-13","20:40:00","476"
"4806","2018-09-13","20:40:00","478"
"4807","2018-09-13","20:40:00","480"
"4808","2018-09-13","20:40:00","488"
"4809","2018-09-13","20:40:00","485"
"4810","2018-09-13","20:40:00","495"
"4811","2018-09-13","20:40:00","532"
"4812","2018-09-13","20:40:00","530"
"4813","2018-09-13","20:40:00","530"
"4814","2018-09-13","20:40:00","527"
"4815","2018-09-13","20:40:00","525"
"4816","2018-09-13","20:40:00","521"
"4817","2018-09-13","20:40:00","509"
"4818","2018-09-13","20:40:00","499"
"4819","2018-09-13","20:40:00","472"
"4820","2018-09-13","20:40:00","466"
"4821","2018-09-13","20:40:00","469"
"4822","2018-09-13","20:40:00","486"
"4823","2018-09-13","20:40:00","509"
"4824","2018-09-13","20:40:00","547"
"4825","2018-09-13","20:40:00","587"
"4826","2018-09-13","20:40:00","640"
"4827","2018-09-13","20:40:00","696"
"4828","2018-09-13","20:40:00","738"
"4829","2018-09-13","20:40:00","789"
"4830","2018-09-13","20:40:00","841"
"4831","2018-09-13","20:40:00","838"
"4832","2018-09-13","20:40:00","820"
"4833","2018-09-13","20:40:00","790"
"4834","2018-09-13","20:40:00","747"
"4835","2018-09-13","20:40:00","693"
"4836","2018-09-13","20:40:00","641"
"4837","2018-09-13","20:40:00","582"
"4838","2018-09-13","20:40:00","514"
"4839","2018-09-13","20:40:00","464"
"4840","2018-09-13","20:40:00","424"
"4841","2018-09-13","20:40:00","387"
"4842","2018-09-13","20:40:00","363"
"4843","2018-09-13","20:40:00","354"
"4844","2018-09-13","20:40:00","347"
"4845","2018-09-13","20:40:00","356"
"4846","2018-09-13","20:40:00","371"
"4847","2018-09-13","20:40:00","377"
"4848","2018-09-13","20:40:00","397"
"4849","2018-09-13","20:40:00","426"
"4850","2018-09-13","20:40:00","468"
"4851","2018-09-13","20:40:00","489"
"4852","2018-09-13","20:40:00","510"
"4853","2018-09-13","20:40:00","518"
"4854","2018-09-13","20:40:00","528"
"4855","2018-09-13","20:40:00","531"
"4856","2018-09-13","20:40:00","525"
"4857","2018-09-13","20:40:00","514"
"4858","2018-09-13","20:40:00","512"
"4859","2018-09-13","20:40:00","510"
"4860","2018-09-13","20:40:00","498"
"4861","2018-09-13","20:40:00","496"
"4862","2018-09-13","20:40:00","494"
"4863","2018-09-13","20:40:00","490"
"4864","2018-09-13","20:40:00","487"
"4865","2018-09-13","20:40:00","487"
"4866","2018-09-13","20:40:00","475"
"4867","2018-09-13","20:40:00","480"
"4868","2018-09-13","20:40:00","480"
"4869","2018-09-13","20:40:00","483"
"4870","2018-09-13","20:40:00","507"
"4871","2018-09-13","20:40:00","502"
"4872","2018-09-13","20:40:00","497"
"4873","2018-09-13","20:40:00","490"
"4874","2018-09-13","20:40:00","483"
"4875","2018-09-13","20:40:00","464"
"4876","2018-09-13","20:40:00","458"
"4877","2018-09-13","20:40:00","461"
"4878","2018-09-13","20:40:00","461"
"4879","2018-09-13","20:40:00","462"
"4880","2018-09-13","20:40:00","463"
"4881","2018-09-13","20:40:00","464"
"4882","2018-09-13","20:40:00","462"
"4883","2018-09-13","20:40:00","466"
"4884","2018-09-13","20:40:00","476"
"4885","2018-09-13","20:40:00","495"
"4886","2018-09-13","20:40:00","541"
"4887","2018-09-13","20:40:00","587"
"4888","2018-09-13","20:40:00","649"
"4889","2018-09-13","20:40:00","706"
"4890","2018-09-13","20:40:00","795"
"4891","2018-09-13","20:40:00","825"
"4892","2018-09-13","20:40:00","832"
"4893","2018-09-13","20:40:00","825"
"4894","2018-09-13","20:40:00","781"
"4895","2018-09-13","20:40:00","751"
"4896","2018-09-13","20:40:00","703"
"4897","2018-09-13","20:40:00","659"
"4898","2018-09-13","20:40:00","613"
"4899","2018-09-13","20:40:00","591"
"4900","2018-09-13","20:40:00","493"
"4901","2018-09-13","20:40:00","443"
"4902","2018-09-13","20:40:00","420"
"4903","2018-09-13","20:40:00","386"
"4904","2018-09-13","20:40:00","383"
"4905","2018-09-13","20:40:00","374"
"4906","2018-09-13","20:40:00","378"
"4907","2018-09-13","20:40:00","379"
"4908","2018-09-13","20:40:00","388"
"4909","2018-09-13","20:40:00","397"
"4910","2018-09-13","20:40:00","429"
"4911","2018-09-13","20:40:00","452"
"4912","2018-09-13","20:40:00","465"
"4913","2018-09-13","20:40:00","466"
"4914","2018-09-13","20:40:00","480"
"4915","2018-09-13","20:40:00","492"
"4916","2018-09-13","20:40:00","497"
"4917","2018-09-13","20:40:00","504"
"4918","2018-09-13","20:40:00","512"
"4919","2018-09-13","20:40:00","516"
"4920","2018-09-13","20:40:00","514"
"4921","2018-09-13","20:40:00","509"
"4922","2018-09-13","20:40:00","498"
"4923","2018-09-13","20:40:00","488"
"4924","2018-09-13","20:40:00","492"
"4925","2018-09-13","20:40:00","492"
"4926","2018-09-13","20:40:00","489"
"4927","2018-09-13","20:40:00","509"
"4928","2018-09-13","20:40:00","502"
"4929","2018-09-13","20:40:00","497"
"4930","2018-09-13","20:40:00","482"
"4931","2018-09-13","20:40:00","479"
"4932","2018-09-13","20:40:00","459"
"4933","2018-09-13","20:40:00","463"
"4934","2018-09-13","20:40:00","459"
"4935","2018-09-13","20:40:00","459"
"4936","2018-09-13","20:40:00","456"
"4937","2018-09-13","20:40:00","457"
"4938","2018-09-13","20:40:00","458"
"4939","2018-09-13","20:40:00","461"
"4940","2018-09-13","20:40:00","462"
"4941","2018-09-13","20:40:00","460"
"4942","2018-09-13","20:40:00","457"
"4943","2018-09-13","20:40:00","464"
"4944","2018-09-13","20:40:00","467"
"4945","2018-09-13","20:40:00","470"
"4946","2018-09-13","20:40:00","474"
"4947","2018-09-13","20:40:00","477"
"4948","2018-09-13","20:40:00","494"
"4949","2018-09-13","20:40:00","521"
"4950","2018-09-13","20:40:00","617"
"4951","2018-09-13","20:40:00","657"
"4952","2018-09-13","20:40:00","715"
"4953","2018-09-13","20:40:00","771"
"4954","2018-09-13","20:40:00","815"
"4955","2018-09-13","20:40:00","842"
"4956","2018-09-13","20:40:00","886"
"4957","2018-09-13","20:40:00","855"
"4958","2018-09-13","20:40:00","820"
"4959","2018-09-13","20:40:00","770"
"4960","2018-09-13","20:40:00","652"
"4961","2018-09-13","20:40:00","595"
"4962","2018-09-13","20:40:00","542"
"4963","2018-09-13","20:40:00","490"
"4964","2018-09-13","20:40:00","451"
"4965","2018-09-13","20:40:00","419"
"4966","2018-09-13","20:40:00","397"
"4967","2018-09-13","20:40:00","380"
"4968","2018-09-13","20:40:00","368"
"4969","2018-09-13","20:40:00","368"
"4970","2018-09-13","20:40:00","363"
"4971","2018-09-13","20:40:00","374"
"4972","2018-09-13","20:40:00","395"
"4973","2018-09-13","20:40:00","409"
"4974","2018-09-13","20:40:00","433"
"4975","2018-09-13","20:40:00","446"
"4976","2018-09-13","20:40:00","467"
"4977","2018-09-13","20:40:00","480"
"4978","2018-09-13","20:40:00","496"
"4979","2018-09-13","20:40:00","502"
"4980","2018-09-13","20:40:00","504"
"4981","2018-09-13","20:40:00","507"
"4982","2018-09-13","20:40:00","513"
"4983","2018-09-13","20:40:00","516"
"4984","2018-09-13","20:40:00","514"
"4985","2018-09-13","20:40:00","542"
"4986","2018-09-13","20:40:00","534"
"4987","2018-09-13","20:40:00","530"
"4988","2018-09-13","20:40:00","516"
"4989","2018-09-13","20:40:00","502"
"4990","2018-09-13","20:40:00","468"
"4991","2018-09-13","20:40:00","459"
"4992","2018-09-13","20:40:00","454"
"4993","2018-09-13","20:40:00","448"
"4994","2018-09-13","20:40:00","446"
"4995","2018-09-13","20:40:00","441"
"4996","2018-09-13","20:40:00","439"
"4997","2018-09-13","20:40:00","441"
"4998","2018-09-13","20:40:00","441"
"4999","2018-09-13","20:40:00","436"
"5000","2018-09-13","20:40:00","454"
"5001","2018-09-13","20:40:00","458"
"5002","2018-09-13","20:40:00","466"
"5003","2018-09-13","20:40:00","469"
"5004","2018-09-13","20:40:00","472"
"5005","2018-09-13","20:40:00","470"
"5006","2018-09-13","20:40:00","471"
"5007","2018-09-13","20:40:00","468"
"5008","2018-09-13","20:40:00","459"
"5009","2018-09-13","20:40:00","452"
"5010","2018-09-13","20:40:00","464"
"5011","2018-09-13","20:40:00","478"
"5012","2018-09-13","20:40:00","506"
"5013","2018-09-13","20:40:00","549"
"5014","2018-09-13","20:40:00","621"
"5015","2018-09-13","20:40:00","678"
"5016","2018-09-13","20:40:00","729"
"5017","2018-09-13","20:40:00","783"
"5018","2018-09-13","20:40:00","809"
"5019","2018-09-13","20:40:00","840"
"5020","2018-09-13","20:40:00","841"
"5021","2018-09-13","20:40:00","826"
"5022","2018-09-13","20:40:00","791"
"5023","2018-09-13","20:40:00","745"
"5024","2018-09-13","20:40:00","693"
"5025","2018-09-13","20:40:00","624"
"5026","2018-09-13","20:40:00","569"
"5027","2018-09-13","20:40:00","495"
"5028","2018-09-13","20:40:00","458"
"5029","2018-09-13","20:40:00","418"
"5030","2018-09-13","20:40:00","378"
"5031","2018-09-13","20:40:00","373"
"5032","2018-09-13","20:40:00","366"
"5033","2018-09-13","20:40:00","365"
"5034","2018-09-13","20:40:00","365"
"5035","2018-09-13","20:40:00","376"
"5036","2018-09-13","20:40:00","386"
"5037","2018-09-13","20:40:00","404"
"5038","2018-09-13","20:40:00","426"
"5039","2018-09-13","20:40:00","455"
"5040","2018-09-13","20:40:00","498"
"5041","2018-09-13","20:40:00","511"
"5042","2018-09-13","20:40:00","563"
"5043","2018-09-13","20:40:00","563"
"5044","2018-09-13","20:40:00","564"
"5045","2018-09-13","20:40:00","558"
"5046","2018-09-13","20:40:00","531"
"5047","2018-09-13","20:40:00","522"
"5048","2018-09-13","20:40:00","516"
"5049","2018-09-13","20:40:00","507"
"5050","2018-09-13","20:40:00","485"
"5051","2018-09-13","20:40:00","476"
"5052","2018-09-13","20:40:00","470"
"5053","2018-09-13","20:40:00","465"
"5054","2018-09-13","20:40:00","458"
"5055","2018-09-13","20:40:00","447"
"5056","2018-09-13","20:40:00","443"
"5057","2018-09-13","20:40:00","445"
"5058","2018-09-13","20:40:00","447"
"5059","2018-09-13","20:40:00","444"
"5060","2018-09-13","20:40:00","444"
"5061","2018-09-13","20:40:00","449"
"5062","2018-09-13","20:40:00","453"
"5063","2018-09-13","20:40:00","457"
"5064","2018-09-13","20:40:00","457"
"5065","2018-09-13","20:40:00","441"
"5066","2018-09-13","20:40:00","455"
"5067","2018-09-13","20:40:00","463"
"5068","2018-09-13","20:40:00","464"
"5069","2018-09-13","20:40:00","469"
"5070","2018-09-13","20:40:00","471"
"5071","2018-09-13","20:40:00","498"
"5072","2018-09-13","20:40:00","482"
"5073","2018-09-13","20:40:00","479"
"5074","2018-09-13","20:40:00","478"
"5075","2018-09-13","20:40:00","502"
"5076","2018-09-13","20:40:00","542"
"5077","2018-09-13","20:40:00","594"
"5078","2018-09-13","20:40:00","660"
"5079","2018-09-13","20:40:00","735"
"5080","2018-09-13","20:40:00","839"
"5081","2018-09-13","20:40:00","869"
"5082","2018-09-13","20:40:00","872"
"5083","2018-09-13","20:40:00","859"
"5084","2018-09-13","20:40:00","816"
"5085","2018-09-13","20:40:00","780"
"5086","2018-09-13","20:40:00","729"
"5087","2018-09-13","20:40:00","682"
"5088","2018-09-13","20:40:00","621"
"5089","2018-09-13","20:40:00","571"
"5090","2018-09-13","20:40:00","471"
"5091","2018-09-13","20:40:00","432"
"5092","2018-09-13","20:40:00","406"
"5093","2018-09-13","20:40:00","371"
"5094","2018-09-13","20:40:00","365"
"5095","2018-09-13","20:40:00","356"
"5096","2018-09-13","20:40:00","358"
"5097","2018-09-13","20:40:00","361"
"5098","2018-09-13","20:40:00","375"
"5099","2018-09-13","20:40:00","391"
"5100","2018-09-13","20:40:00","461"
"5101","2018-09-13","20:40:00","473"
"5102","2018-09-13","20:40:00","473"
"5103","2018-09-13","20:40:00","473"
"5104","2018-09-13","20:40:00","487"
"5105","2018-09-13","20:40:00","500"
"5106","2018-09-13","20:40:00","507"
"5107","2018-09-13","20:40:00","510"
"5108","2018-09-13","20:40:00","512"
"5109","2018-09-13","20:40:00","510"
"5110","2018-09-13","20:40:00","503"
"5111","2018-09-13","20:40:00","499"
"5112","2018-09-13","20:40:00","486"
"5113","2018-09-13","20:40:00","482"
"5114","2018-09-13","20:40:00","483"
"5115","2018-09-13","20:40:00","474"
"5116","2018-09-13","20:40:00","471"
"5117","2018-09-13","20:40:00","470"
"5118","2018-09-13","20:40:00","465"
"5119","2018-09-13","20:40:00","460"
"5120","2018-09-13","20:40:00","456"
"5121","2018-09-13","20:40:00","435"
"5122","2018-09-13","20:40:00","437"
"5123","2018-09-13","20:40:00","437"
"5124","2018-09-13","20:40:00","442"
"5125","2018-09-13","20:40:00","444"
"5126","2018-09-13","20:40:00","449"
"5127","2018-09-13","20:40:00","455"
"5128","2018-09-13","20:40:00","461"
"5129","2018-09-13","20:40:00","486"
"5130","2018-09-13","20:40:00","467"
"5131","2018-09-13","20:40:00","466"
"5132","2018-09-13","20:40:00","459"
"5133","2018-09-13","20:40:00","464"
"5134","2018-09-13","20:40:00","462"
"5135","2018-09-13","20:40:00","461"
"5136","2018-09-13","20:40:00","459"
"5137","2018-09-13","20:40:00","455"
"5138","2018-09-13","20:40:00","450"
"5139","2018-09-13","20:40:00","456"
"5140","2018-09-13","20:40:00","487"
"5141","2018-09-13","20:40:00","532"
"5142","2018-09-13","20:40:00","592"
"5143","2018-09-13","20:40:00","656"
"5144","2018-09-13","20:40:00","729"
"5145","2018-09-13","20:40:00","782"
"5146","2018-09-13","20:40:00","831"
"5147","2018-09-13","20:40:00","853"
"5148","2018-09-13","20:40:00","861"
"5149","2018-09-13","20:40:00","850"
"5150","2018-09-13","20:40:00","774"
"5151","2018-09-13","20:40:00","725"
"5152","2018-09-13","20:40:00","674"
"5153","2018-09-13","20:40:00","619"
"5154","2018-09-13","20:40:00","558"
"5155","2018-09-13","20:40:00","508"
"5156","2018-09-13","20:40:00","467"
"5157","2018-09-13","20:40:00","435"
"5158","2018-09-13","20:40:00","442"
"5159","2018-09-13","20:40:00","404"
"5160","2018-09-13","20:40:00","352"
"5161","2018-09-13","20:40:00","345"
"5162","2018-09-13","20:40:00","343"
"5163","2018-09-13","20:40:00","349"
"5164","2018-09-13","20:40:00","361"
"5165","2018-09-13","20:40:00","379"
"5166","2018-09-13","20:40:00","394"
"5167","2018-09-13","20:40:00","414"
"5168","2018-09-13","20:40:00","430"
"5169","2018-09-13","20:40:00","443"
