indice, data, horario, GSR
"3035","2018-09-13","20:40:00","325"
"3036","2018-09-13","20:40:00","325"
"3037","2018-09-13","20:40:00","326"
"3038","2018-09-13","20:40:00","326"
"3039","2018-09-13","20:40:00","325"
"3040","2018-09-13","20:40:00","326"
"3041","2018-09-13","20:40:00","326"
"3042","2018-09-13","20:40:00","326"
"3043","2018-09-13","20:40:00","325"
"3044","2018-09-13","20:40:00","326"
"3045","2018-09-13","20:40:00","326"
"3046","2018-09-13","20:40:00","326"
"3047","2018-09-13","20:40:00","325"
"3048","2018-09-13","20:40:00","326"
"3049","2018-09-13","20:40:00","326"
"3050","2018-09-13","20:40:00","325"
"3051","2018-09-13","20:40:00","325"
"3052","2018-09-13","20:40:00","324"
"3053","2018-09-13","20:40:00","325"
"3054","2018-09-13","20:40:00","325"
"3055","2018-09-13","20:40:00","325"
"3056","2018-09-13","20:40:00","325"
"3057","2018-09-13","20:40:00","324"
"3058","2018-09-13","20:40:00","325"
"3059","2018-09-13","20:40:00","324"
"3060","2018-09-13","20:40:00","324"
"3061","2018-09-13","20:40:00","324"
"3062","2018-09-13","20:40:00","324"
"3063","2018-09-13","20:40:00","324"
"3064","2018-09-13","20:40:00","325"
"3065","2018-09-13","20:40:00","324"
"3066","2018-09-13","20:40:00","325"
"3067","2018-09-13","20:40:00","324"
"3068","2018-09-13","20:40:00","325"
"3069","2018-09-13","20:40:00","325"
"3070","2018-09-13","20:40:00","324"
"3071","2018-09-13","20:40:00","325"
"3072","2018-09-13","20:40:00","325"
"3073","2018-09-13","20:40:00","324"
"3074","2018-09-13","20:40:00","325"
"3075","2018-09-13","20:40:00","324"
"3076","2018-09-13","20:40:00","324"
"3077","2018-09-13","20:40:00","325"
"3078","2018-09-13","20:40:00","324"
"3079","2018-09-13","20:40:00","325"
"3080","2018-09-13","20:40:00","325"
"3081","2018-09-13","20:40:00","325"
"3082","2018-09-13","20:40:00","325"
"3083","2018-09-13","20:40:00","325"
"3084","2018-09-13","20:40:00","325"
"3085","2018-09-13","20:40:00","324"
"3086","2018-09-13","20:40:00","325"
"3087","2018-09-13","20:40:00","324"
"3088","2018-09-13","20:40:00","325"
"3089","2018-09-13","20:40:00","326"
"3090","2018-09-13","20:40:00","326"
"3091","2018-09-13","20:40:00","326"
"3092","2018-09-13","20:40:00","325"
"3093","2018-09-13","20:40:00","326"
"3094","2018-09-13","20:40:00","326"
"3095","2018-09-13","20:40:00","325"
"3096","2018-09-13","20:40:00","325"
"3097","2018-09-13","20:40:00","326"
"3098","2018-09-13","20:40:00","327"
"3099","2018-09-13","20:40:00","325"
"3100","2018-09-13","20:40:00","324"
"3101","2018-09-13","20:40:00","326"
"3102","2018-09-13","20:40:00","326"
"3103","2018-09-13","20:40:00","325"
"3104","2018-09-13","20:40:00","325"
"3105","2018-09-13","20:40:00","325"
"3106","2018-09-13","20:40:00","325"
"3107","2018-09-13","20:40:00","325"
"3108","2018-09-13","20:40:00","324"
"3109","2018-09-13","20:40:00","326"
"3110","2018-09-13","20:40:00","325"
"3111","2018-09-13","20:40:00","325"
"3112","2018-09-13","20:40:00","325"
"3113","2018-09-13","20:40:00","324"
"3114","2018-09-13","20:40:00","325"
"3115","2018-09-13","20:40:00","324"
"3116","2018-09-13","20:40:00","324"
"3117","2018-09-13","20:40:00","324"
"3118","2018-09-13","20:40:00","324"
"3119","2018-09-13","20:40:00","324"
"3120","2018-09-13","20:40:00","324"
"3121","2018-09-13","20:40:00","323"
"3122","2018-09-13","20:40:00","324"
"3123","2018-09-13","20:40:00","323"
"3124","2018-09-13","20:40:00","324"
"3125","2018-09-13","20:40:00","323"
"3126","2018-09-13","20:40:00","323"
"3127","2018-09-13","20:40:00","324"
"3128","2018-09-13","20:40:00","323"
"3129","2018-09-13","20:40:00","324"
"3130","2018-09-13","20:40:00","323"
"3131","2018-09-13","20:40:00","323"
"3132","2018-09-13","20:40:00","323"
"3133","2018-09-13","20:40:00","323"
"3134","2018-09-13","20:40:00","324"
"3135","2018-09-13","20:40:00","323"
"3136","2018-09-13","20:40:00","324"
"3137","2018-09-13","20:40:00","323"
"3138","2018-09-13","20:40:00","322"
"3139","2018-09-13","20:40:00","323"
"3140","2018-09-13","20:40:00","323"
"3141","2018-09-13","20:40:00","324"
"3142","2018-09-13","20:40:00","323"
"3143","2018-09-13","20:40:00","323"
"3144","2018-09-13","20:40:00","324"
"3145","2018-09-13","20:40:00","323"
"3146","2018-09-13","20:40:00","323"
"3147","2018-09-13","20:40:00","324"
"3148","2018-09-13","20:40:00","323"
"3149","2018-09-13","20:40:00","323"
"3150","2018-09-13","20:40:00","323"
"3151","2018-09-13","20:40:00","323"
"3152","2018-09-13","20:40:00","323"
"3153","2018-09-13","20:40:00","323"
"3154","2018-09-13","20:40:00","324"
"3155","2018-09-13","20:40:00","324"
"3156","2018-09-13","20:40:00","323"
"3157","2018-09-13","20:40:00","323"
"3158","2018-09-13","20:40:00","323"
"3159","2018-09-13","20:40:00","324"
"3160","2018-09-13","20:40:00","321"
"3161","2018-09-13","20:40:00","324"
"3162","2018-09-13","20:40:00","325"
"3163","2018-09-13","20:40:00","323"
"3164","2018-09-13","20:40:00","324"
"3165","2018-09-13","20:40:00","323"
"3166","2018-09-13","20:40:00","324"
"3167","2018-09-13","20:40:00","324"
"3168","2018-09-13","20:40:00","323"
"3169","2018-09-13","20:40:00","323"
"3170","2018-09-13","20:40:00","324"
"3171","2018-09-13","20:40:00","325"
"3172","2018-09-13","20:40:00","323"
"3173","2018-09-13","20:40:00","324"
"3174","2018-09-13","20:40:00","324"
"3175","2018-09-13","20:40:00","323"
"3176","2018-09-13","20:40:00","323"
"3177","2018-09-13","20:40:00","323"
"3178","2018-09-13","20:40:00","322"
"3179","2018-09-13","20:40:00","322"
"3180","2018-09-13","20:40:00","323"
"3181","2018-09-13","20:40:00","323"
"3182","2018-09-13","20:40:00","322"
"3183","2018-09-13","20:40:00","322"
"3184","2018-09-13","20:40:00","322"
"3185","2018-09-13","20:40:00","321"
"3186","2018-09-13","20:40:00","321"
"3187","2018-09-13","20:40:00","322"
"3188","2018-09-13","20:40:00","322"
"3189","2018-09-13","20:40:00","321"
"3190","2018-09-13","20:40:00","322"
"3191","2018-09-13","20:40:00","322"
"3192","2018-09-13","20:40:00","322"
"3193","2018-09-13","20:40:00","322"
"3194","2018-09-13","20:40:00","323"
"3195","2018-09-13","20:40:00","322"
"3196","2018-09-13","20:40:00","322"
"3197","2018-09-13","20:40:00","322"
"3198","2018-09-13","20:40:00","321"
"3199","2018-09-13","20:40:00","323"
"3200","2018-09-13","20:40:00","322"
"3201","2018-09-13","20:40:00","323"
"3202","2018-09-13","20:40:00","322"
"3203","2018-09-13","20:40:00","322"
"3204","2018-09-13","20:40:00","322"
"3205","2018-09-13","20:40:00","322"
"3206","2018-09-13","20:40:00","322"
"3207","2018-09-13","20:40:00","322"
"3208","2018-09-13","20:40:00","322"
"3209","2018-09-13","20:40:00","322"
"3210","2018-09-13","20:40:00","322"
"3211","2018-09-13","20:40:00","322"
"3212","2018-09-13","20:40:00","322"
"3213","2018-09-13","20:40:00","322"
"3214","2018-09-13","20:40:00","322"
"3215","2018-09-13","20:40:00","322"
"3216","2018-09-13","20:40:00","322"
"3217","2018-09-13","20:40:00","322"
"3218","2018-09-13","20:40:00","321"
"3219","2018-09-13","20:40:00","321"
"3220","2018-09-13","20:40:00","323"
"3221","2018-09-13","20:40:00","322"
"3222","2018-09-13","20:40:00","321"
"3223","2018-09-13","20:40:00","322"
"3224","2018-09-13","20:40:00","322"
"3225","2018-09-13","20:40:00","322"
"3226","2018-09-13","20:40:00","322"
"3227","2018-09-13","20:40:00","321"
"3228","2018-09-13","20:40:00","322"
"3229","2018-09-13","20:40:00","321"
"3230","2018-09-13","20:40:00","322"
"3231","2018-09-13","20:40:00","321"
"3232","2018-09-13","20:40:00","321"
"3233","2018-09-13","20:40:00","321"
"3234","2018-09-13","20:40:00","322"
"3235","2018-09-13","20:40:00","321"
"3236","2018-09-13","20:40:00","321"
"3237","2018-09-13","20:40:00","321"
"3238","2018-09-13","20:40:00","320"
"3239","2018-09-13","20:40:00","320"
"3240","2018-09-13","20:40:00","320"
"3241","2018-09-13","20:40:00","320"
"3242","2018-09-13","20:40:00","320"
"3243","2018-09-13","20:40:00","317"
"3244","2018-09-13","20:40:00","320"
"3245","2018-09-13","20:40:00","320"
"3246","2018-09-13","20:40:00","320"
"3247","2018-09-13","20:40:00","321"
"3248","2018-09-13","20:40:00","320"
"3249","2018-09-13","20:40:00","320"
"3250","2018-09-13","20:40:00","321"
"3251","2018-09-13","20:40:00","320"
"3252","2018-09-13","20:40:00","321"
"3253","2018-09-13","20:40:00","320"
"3254","2018-09-13","20:40:00","321"
"3255","2018-09-13","20:40:00","321"
"3256","2018-09-13","20:40:00","321"
"3257","2018-09-13","20:40:00","321"
"3258","2018-09-13","20:40:00","322"
"3259","2018-09-13","20:40:00","321"
"3260","2018-09-13","20:40:00","322"
"3261","2018-09-13","20:40:00","321"
"3262","2018-09-13","20:40:00","322"
"3263","2018-09-13","20:40:00","323"
"3264","2018-09-13","20:40:00","323"
"3265","2018-09-13","20:40:00","323"
"3266","2018-09-13","20:40:00","323"
"3267","2018-09-13","20:40:00","322"
"3268","2018-09-13","20:40:00","323"
"3269","2018-09-13","20:40:00","323"
"3270","2018-09-13","20:40:00","323"
"3271","2018-09-13","20:40:00","323"
"3272","2018-09-13","20:40:00","323"
"3273","2018-09-13","20:40:00","322"
"3274","2018-09-13","20:40:00","322"
"3275","2018-09-13","20:40:00","322"
"3276","2018-09-13","20:40:00","319"
"3277","2018-09-13","20:40:00","322"
"3278","2018-09-13","20:40:00","323"
"3279","2018-09-13","20:40:00","323"
"3280","2018-09-13","20:40:00","323"
"3281","2018-09-13","20:40:00","322"
"3282","2018-09-13","20:40:00","322"
"3283","2018-09-13","20:40:00","322"
"3284","2018-09-13","20:40:00","323"
"3285","2018-09-13","20:40:00","322"
"3286","2018-09-13","20:40:00","323"
"3287","2018-09-13","20:40:00","322"
"3288","2018-09-13","20:40:00","323"
"3289","2018-09-13","20:40:00","323"
"3290","2018-09-13","20:40:00","323"
"3291","2018-09-13","20:40:00","322"
"3292","2018-09-13","20:40:00","323"
"3293","2018-09-13","20:40:00","323"
"3294","2018-09-13","20:40:00","322"
"3295","2018-09-13","20:40:00","324"
"3296","2018-09-13","20:40:00","322"
"3297","2018-09-13","20:40:00","323"
"3298","2018-09-13","20:40:00","322"
"3299","2018-09-13","20:40:00","323"
"3300","2018-09-13","20:40:00","322"
"3301","2018-09-13","20:40:00","322"
"3302","2018-09-13","20:40:00","322"
"3303","2018-09-13","20:40:00","322"
"3304","2018-09-13","20:40:00","322"
"3305","2018-09-13","20:40:00","320"
"3306","2018-09-13","20:40:00","322"
"3307","2018-09-13","20:40:00","323"
"3308","2018-09-13","20:40:00","323"
"3309","2018-09-13","20:40:00","322"
"3310","2018-09-13","20:40:00","323"
"3311","2018-09-13","20:40:00","323"
"3312","2018-09-13","20:40:00","323"
"3313","2018-09-13","20:40:00","322"
"3314","2018-09-13","20:40:00","323"
"3315","2018-09-13","20:40:00","324"
"3316","2018-09-13","20:40:00","324"
"3317","2018-09-13","20:40:00","323"
"3318","2018-09-13","20:40:00","323"
"3319","2018-09-13","20:40:00","323"
"3320","2018-09-13","20:40:00","324"
"3321","2018-09-13","20:40:00","324"
"3322","2018-09-13","20:40:00","324"
"3323","2018-09-13","20:40:00","324"
"3324","2018-09-13","20:40:00","324"
"3325","2018-09-13","20:40:00","325"
"3326","2018-09-13","20:40:00","325"
"3327","2018-09-13","20:40:00","325"
"3328","2018-09-13","20:40:00","324"
"3329","2018-09-13","20:40:00","324"
"3330","2018-09-13","20:40:00","324"
"3331","2018-09-13","20:40:00","323"
"3332","2018-09-13","20:40:00","323"
"3333","2018-09-13","20:40:00","323"
"3334","2018-09-13","20:40:00","323"
"3335","2018-09-13","20:40:00","324"
"3336","2018-09-13","20:40:00","324"
"3337","2018-09-13","20:40:00","323"
"3338","2018-09-13","20:40:00","324"
"3339","2018-09-13","20:40:00","322"
"3340","2018-09-13","20:40:00","322"
"3341","2018-09-13","20:40:00","323"
"3342","2018-09-13","20:40:00","323"
"3343","2018-09-13","20:40:00","322"
"3344","2018-09-13","20:40:00","324"
"3345","2018-09-13","20:40:00","324"
"3346","2018-09-13","20:40:00","323"
"3347","2018-09-13","20:40:00","324"
"3348","2018-09-13","20:40:00","324"
"3349","2018-09-13","20:40:00","323"
"3350","2018-09-13","20:40:00","324"
"3351","2018-09-13","20:40:00","323"
"3352","2018-09-13","20:40:00","323"
"3353","2018-09-13","20:40:00","324"
"3354","2018-09-13","20:40:00","325"
"3355","2018-09-13","20:40:00","323"
"3356","2018-09-13","20:40:00","324"
"3357","2018-09-13","20:40:00","323"
"3358","2018-09-13","20:40:00","323"
"3359","2018-09-13","20:40:00","323"
"3360","2018-09-13","20:40:00","323"
"3361","2018-09-13","20:40:00","323"
"3362","2018-09-13","20:40:00","324"
"3363","2018-09-13","20:40:00","324"
"3364","2018-09-13","20:40:00","324"
"3365","2018-09-13","20:40:00","324"
"3366","2018-09-13","20:40:00","324"
"3367","2018-09-13","20:40:00","324"
"3368","2018-09-13","20:40:00","323"
"3369","2018-09-13","20:40:00","324"
"3370","2018-09-13","20:40:00","323"
"3371","2018-09-13","20:40:00","324"
"3372","2018-09-13","20:40:00","323"
"3373","2018-09-13","20:40:00","324"
"3374","2018-09-13","20:40:00","325"
"3375","2018-09-13","20:40:00","325"
"3376","2018-09-13","20:40:00","324"
"3377","2018-09-13","20:40:00","325"
"3378","2018-09-13","20:40:00","323"
"3379","2018-09-13","20:40:00","324"
"3380","2018-09-13","20:40:00","323"
"3381","2018-09-13","20:40:00","323"
"3382","2018-09-13","20:40:00","324"
"3383","2018-09-13","20:40:00","323"
"3384","2018-09-13","20:40:00","324"
"3385","2018-09-13","20:40:00","323"
"3386","2018-09-13","20:40:00","323"
"3387","2018-09-13","20:40:00","323"
"3388","2018-09-13","20:40:00","322"
"3389","2018-09-13","20:40:00","323"
"3390","2018-09-13","20:40:00","323"
"3391","2018-09-13","20:40:00","321"
"3392","2018-09-13","20:40:00","323"
"3393","2018-09-13","20:40:00","322"
"3394","2018-09-13","20:40:00","321"
"3395","2018-09-13","20:40:00","322"
"3396","2018-09-13","20:40:00","322"
"3397","2018-09-13","20:40:00","323"
"3398","2018-09-13","20:40:00","323"
"3399","2018-09-13","20:40:00","323"
"3400","2018-09-13","20:40:00","322"
"3401","2018-09-13","20:40:00","324"
"3402","2018-09-13","20:40:00","322"
"3403","2018-09-13","20:40:00","322"
"3404","2018-09-13","20:40:00","322"
"3405","2018-09-13","20:40:00","322"
"3406","2018-09-13","20:40:00","323"
"3407","2018-09-13","20:40:00","323"
"3408","2018-09-13","20:40:00","322"
"3409","2018-09-13","20:40:00","323"
"3410","2018-09-13","20:40:00","322"
"3411","2018-09-13","20:40:00","324"
"3412","2018-09-13","20:40:00","323"
"3413","2018-09-13","20:40:00","323"
"3414","2018-09-13","20:40:00","323"
"3415","2018-09-13","20:40:00","324"
"3416","2018-09-13","20:40:00","323"
"3417","2018-09-13","20:40:00","323"
"3418","2018-09-13","20:40:00","323"
"3419","2018-09-13","20:40:00","322"
"3420","2018-09-13","20:40:00","321"
"3421","2018-09-13","20:40:00","322"
"3422","2018-09-13","20:40:00","323"
"3423","2018-09-13","20:40:00","323"
"3424","2018-09-13","20:40:00","323"
"3425","2018-09-13","20:40:00","323"
"3426","2018-09-13","20:40:00","323"
"3427","2018-09-13","20:40:00","324"
"3428","2018-09-13","20:40:00","323"
"3429","2018-09-13","20:40:00","324"
"3430","2018-09-13","20:40:00","323"
"3431","2018-09-13","20:40:00","323"
"3432","2018-09-13","20:40:00","324"
"3433","2018-09-13","20:40:00","324"
"3434","2018-09-13","20:40:00","324"
"3435","2018-09-13","20:40:00","323"
"3436","2018-09-13","20:40:00","324"
"3437","2018-09-13","20:40:00","323"
"3438","2018-09-13","20:40:00","323"
"3439","2018-09-13","20:40:00","323"
"3440","2018-09-13","20:40:00","323"
"3441","2018-09-13","20:40:00","323"
"3442","2018-09-13","20:40:00","323"
"3443","2018-09-13","20:40:00","323"
"3444","2018-09-13","20:40:00","322"
"3445","2018-09-13","20:40:00","323"
"3446","2018-09-13","20:40:00","323"
"3447","2018-09-13","20:40:00","323"
"3448","2018-09-13","20:40:00","323"
"3449","2018-09-13","20:40:00","323"
"3450","2018-09-13","20:40:00","323"
"3451","2018-09-13","20:40:00","323"
"3452","2018-09-13","20:40:00","323"
"3453","2018-09-13","20:40:00","323"
"3454","2018-09-13","20:40:00","324"
"3455","2018-09-13","20:40:00","323"
"3456","2018-09-13","20:40:00","323"
"3457","2018-09-13","20:40:00","324"
"3458","2018-09-13","20:40:00","323"
"3459","2018-09-13","20:40:00","323"
"3460","2018-09-13","20:40:00","323"
"3461","2018-09-13","20:40:00","324"
"3462","2018-09-13","20:40:00","324"
"3463","2018-09-13","20:40:00","323"
"3464","2018-09-13","20:40:00","324"
"3465","2018-09-13","20:40:00","323"
"3466","2018-09-13","20:40:00","323"
"3467","2018-09-13","20:40:00","323"
"3468","2018-09-13","20:40:00","324"
"3469","2018-09-13","20:40:00","324"
"3470","2018-09-13","20:40:00","323"
"3471","2018-09-13","20:40:00","324"
"3472","2018-09-13","20:40:00","323"
"3473","2018-09-13","20:40:00","324"
"3474","2018-09-13","20:40:00","323"
"3475","2018-09-13","20:40:00","322"
"3476","2018-09-13","20:40:00","323"
"3477","2018-09-13","20:40:00","323"
"3478","2018-09-13","20:40:00","324"
"3479","2018-09-13","20:40:00","319"
"3480","2018-09-13","20:40:00","320"
"3481","2018-09-13","20:40:00","321"
"3482","2018-09-13","20:40:00","321"
"3483","2018-09-13","20:40:00","321"
"3484","2018-09-13","20:40:00","322"
"3485","2018-09-13","20:40:00","322"
"3486","2018-09-13","20:40:00","323"
"3487","2018-09-13","20:40:00","324"
"3488","2018-09-13","20:40:00","323"
"3489","2018-09-13","20:40:00","322"
"3490","2018-09-13","20:40:00","323"
"3491","2018-09-13","20:40:00","323"
"3492","2018-09-13","20:40:00","323"
"3493","2018-09-13","20:40:00","323"
"3494","2018-09-13","20:40:00","323"
"3495","2018-09-13","20:40:00","323"
"3496","2018-09-13","20:40:00","324"
"3497","2018-09-13","20:40:00","322"
"3498","2018-09-13","20:40:00","323"
"3499","2018-09-13","20:40:00","323"
"3500","2018-09-13","20:40:00","322"
"3501","2018-09-13","20:40:00","322"
"3502","2018-09-13","20:40:00","323"
"3503","2018-09-13","20:40:00","322"
"3504","2018-09-13","20:40:00","322"
"3505","2018-09-13","20:40:00","322"
"3506","2018-09-13","20:40:00","322"
"3507","2018-09-13","20:40:00","325"
"3508","2018-09-13","20:40:00","325"
"3509","2018-09-13","20:40:00","324"
"3510","2018-09-13","20:40:00","323"
"3511","2018-09-13","20:40:00","323"
"3512","2018-09-13","20:40:00","324"
"3513","2018-09-13","20:40:00","323"
"3514","2018-09-13","20:40:00","322"
"3515","2018-09-13","20:40:00","323"
"3516","2018-09-13","20:40:00","323"
"3517","2018-09-13","20:40:00","322"
"3518","2018-09-13","20:40:00","323"
"3519","2018-09-13","20:40:00","322"
"3520","2018-09-13","20:40:00","322"
"3521","2018-09-13","20:40:00","322"
"3522","2018-09-13","20:40:00","322"
"3523","2018-09-13","20:40:00","321"
"3524","2018-09-13","20:40:00","323"
"3525","2018-09-13","20:40:00","321"
"3526","2018-09-13","20:40:00","322"
"3527","2018-09-13","20:40:00","321"
"3528","2018-09-13","20:40:00","322"
"3529","2018-09-13","20:40:00","321"
"3530","2018-09-13","20:40:00","321"
"3531","2018-09-13","20:40:00","321"
"3532","2018-09-13","20:40:00","320"
"3533","2018-09-13","20:40:00","321"
"3534","2018-09-13","20:40:00","321"
"3535","2018-09-13","20:40:00","320"
"3536","2018-09-13","20:40:00","320"
"3537","2018-09-13","20:40:00","320"
"3538","2018-09-13","20:40:00","320"
"3539","2018-09-13","20:40:00","320"
"3540","2018-09-13","20:40:00","321"
"3541","2018-09-13","20:40:00","321"
"3542","2018-09-13","20:40:00","321"
"3543","2018-09-13","20:40:00","321"
"3544","2018-09-13","20:40:00","321"
"3545","2018-09-13","20:40:00","320"
"3546","2018-09-13","20:40:00","320"
"3547","2018-09-13","20:40:00","319"
"3548","2018-09-13","20:40:00","320"
"3549","2018-09-13","20:40:00","320"
"3550","2018-09-13","20:40:00","319"
"3551","2018-09-13","20:40:00","320"
"3552","2018-09-13","20:40:00","316"
